url,written,written_human_readable,origin,shape,shards,chunks,dimension_names,license,name,description,organismId,fbbiId
https://storage.googleapis.com/jax-public-ngff/public/36192.zarr,5647716715,5.3 GiB,https://images.jax.org/webclient/?show=image-146236,"1,3,1,41216,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/143.zarr,8176029786,7.6 GiB,https://images.jax.org/webclient/?show=image-428,"1,3,1,52736,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32434.zarr,10855199995,10.1 GiB,https://images.jax.org/webclient/?show=image-128600,"1,3,1,54784,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1875.zarr,6898716386,6.4 GiB,https://images.jax.org/webclient/?show=image-5624,"1,3,1,51968,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/3850.zarr,5327787546,5.0 GiB,https://images.jax.org/webclient/?show=image-11550,"1,3,1,45824,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32864.zarr,8896336191,8.3 GiB,https://images.jax.org/webclient/?show=image-129888,"1,3,1,47616,107520","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/842.zarr,6063400748,5.6 GiB,https://images.jax.org/webclient/?show=image-2526,"1,3,1,45312,109440","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32371.zarr,10692595950,10.0 GiB,https://images.jax.org/webclient/?show=image-128411,"1,3,1,49664,115200","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/32721.zarr,8892224806,8.3 GiB,https://images.jax.org/webclient/?show=image-129461,"1,3,1,49152,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/905.zarr,894215255,852.8 MiB,https://images.jax.org/webclient/?show=image-2714,"1,3,1,19968,99840","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1932.zarr,7465438677,7.0 GiB,https://images.jax.org/webclient/?show=image-5794,"1,3,1,49664,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/33272.zarr,7027396622,6.5 GiB,https://images.jax.org/webclient/?show=image-131114,"1,3,1,49152,105600","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/4667.zarr,7078804991,6.6 GiB,https://images.jax.org/webclient/?show=image-14000,"1,3,1,50432,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
https://storage.googleapis.com/jax-public-ngff/public/1199.zarr,5954837715,5.5 GiB,https://images.jax.org/webclient/?show=image-3596,"1,3,1,49920,113280","1,3,1,32768,32768","1,3,1,1024,1024","t,c,z,y,x",https://creativecommons.org/licenses/by/4.0/,,,NCBI:txid10090,obo:FBbi_00000243
